IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
1014002,58545,D018210-ZZ-AVG,D018210,음식,품목대표,주먹밥,2020,전국(대표),평균,밥류,김밥(초밥)류,200,g,-,-,355.16,-,114.6,-,9.52,4.36,-,69.45,0.45,0.21,0.09,0.16,0,0,-,-,-,3,-,-,-,-,-,-,17.15,0.58,-,18.81,91.26,-,137.06,713.2,2.04,0.23,-,0.6,-,9.66,-,-,-,-,-,0.79,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.71,0.23,-,-,-,-,0,-,0.12,-,2.57,-,-,-,-,-,-,-,-,-,-,-,28.81,-,-,-,0.67,-,0,-,-,-,9329.7,-,385.1,802.33,521.41,206.97,461.78,357.97,-,549.18,208.47,746.13,-,258.1,56.26,596.35,912.85,1695.94,572.12,498.98,499.76,-,-,-,-,-,-,-,13.03,-,-,1.29,-,0,-,0,-,0,-,0,-,0,-,-,-,0.06,-,-,-,0.85,-,-,-,0.35,-,-,0.02,-,-,-,-,-,-,-,-,0.01,-,-,0.08,-,-,-,1.66,-,-,0.06,-,0.02,-,-,-,-,-,-,-,1.09,-,-,0.06,-,-,0,-,-,0,-,-,0,-,0.01,-,-,-,0.02,-,-,-,0,-,-,0,-,-,-,-,-,0.03,0.01,-,0.02,-,0,-,-,-,-,-,2.06,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014003,58537,D018202-ZZ-AVG,D018202,음식,품목대표,볶음밥,2020,전국(대표),평균,밥류,볶음밥류,350,g,-,-,640.48,-,199.05,-,19.47,9.67,-,118.88,0,0,0,0,0,0,-,-,-,5.79,-,-,-,-,-,-,47.21,1.83,-,23.51,215.06,-,347.89,743.58,3.51,0.3,-,1.23,-,24.64,-,-,-,-,-,34.47,1247.5,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,7.15,0,-,-,-,-,0.42,-,0.12,-,0.38,-,-,-,-,-,-,-,-,-,-,-,48.69,-,-,-,0,-,14.47,-,-,-,16269.69,-,632.63,1355.9,1029.86,324.13,796.18,729.08,-,766.92,433.58,1126.57,-,621.42,459.9,1038.97,1542.66,3124.5,735.21,578.61,973.58,-,-,-,-,-,-,-,102.47,-,-,3.84,-,0,-,0,-,0,-,0,-,0,-,-,-,0.09,-,-,-,2.64,-,-,-,1.08,-,-,0.03,-,-,-,-,-,-,-,-,0,-,-,0.21,-,-,-,4.12,-,-,0.27,-,0.06,-,-,-,-,-,-,-,4.42,-,-,0.43,-,-,0.03,-,-,0.02,-,-,0.01,-,0.08,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.09,0.03,-,0.06,-,0.01,-,-,-,-,-,2.93,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014004,58539,D018204-ZZ-AVG,D018204,음식,품목대표,일반비빔밥,2020,전국(대표),평균,밥류,비빔밥류,450,g,-,-,637.54,-,309.9,-,30.89,19.44,-,84.76,0.22,0,0,0.22,0,0,-,-,-,8.98,-,-,-,-,-,-,138.63,4.66,-,81.03,355.95,-,809.07,1041.85,9.41,0.45,-,1.64,-,36.26,-,-,-,-,-,39.86,3469.53,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,14.89,0.41,-,-,-,-,1.51,-,0.26,-,0,-,-,-,-,-,-,-,-,-,-,-,182.66,-,-,-,1.88,-,9.09,-,-,-,25705.34,-,1160.25,2176.3,1939.14,415.28,1270.27,1242.99,-,1404.6,799.64,1733.07,-,576.87,610.65,1684.07,2568.04,4586.61,1168.99,879.07,1489.48,-,-,-,-,-,-,-,190.18,-,-,4.29,-,0,-,0,-,0,-,0,-,0,-,-,-,0.11,-,-,-,2.91,-,-,-,1.22,-,-,0.06,-,-,-,-,-,-,-,-,0.01,-,-,0.19,-,-,-,5.77,-,-,0.26,-,0.04,-,-,-,-,-,-,-,5.67,-,-,0.49,-,-,0,-,-,0.01,-,-,0.02,-,0.11,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.26,0.18,-,0.05,-,0.03,-,-,-,-,-,5.01,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014005,51672,D000222-107-AVG,D000222,음식,품목대표,전주비빔밥,2019,전주,평균,밥류,비빔밥류,450,g,-,-,691.62,-,300.2,-,24.6,22,-,98.7,18.3,0,2.2,0.5,0,15.6,-,-,-,10.9,-,-,-,-,-,-,137.96,-,4.63,84.64,304.43,-,592.84,1119.66,3.71,0.48,-,1.52,-,25.55,-,-,-,-,-,21.63,1715.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.5,0.64,-,-,-,-,0.16,-,0.25,-,1.98,-,-,-,-,-,-,-,-,-,-,-,83.7,-,-,-,0,-,9.43,-,-,-,-,-,887.3408384,1761.993636,1398.392587,440.4959892,1062.137018,929.3838385,-,1130.130114,533.3805345,1472.31254,-,676.6871066,311.4359297,1335.376829,2338.202133,4071.972389,989.2702844,1041.235237,1212.257324,-,-,-,-,-,-,-,95.42,-,-,3.9,-,0,-,0,-,0,-,0,-,0,-,-,-,0.07750653,-,-,-,2.607504615,-,-,-,1.132058123,-,-,0.07953531,-,-,-,-,-,-,-,-,0,-,-,0.133526223,-,-,-,6.289527736,-,-,0.172627835,-,0.038569672,-,-,-,-,-,-,-,7.055837213,-,-,0.385000839,-,-,0.013944223,-,-,0.009275104,-,-,0.009050289,-,0.056607317,-,-,-,0.031133848,-,-,-,0,-,-,0.010757052,-,-,-,-,-,0.1,0.046163551,-,0.062218885,-,0.009780967,-,-,-,-,-,4.5,-,-,-,-,식약처('16) 제4권,식품의약품안전처
1014006,51673,D000223-ZZ-AVG,D000223,음식,품목대표,삼선볶음밥,2019,전국(대표),평균,밥류,볶음밥류,400,g,-,-,686.1084328,-,257.5683867,-,26.23680167,26.46080007,-,85.75350638,1.581915832,0,0.224733333,0.927482499,0,0.4297,-,-,-,9.347155769,-,-,-,-,-,-,90.32192538,-,3.145322935,44.09,317.5963701,-,319.7623486,1213.56207,2.6,0.4,-,0.95,-,0,-,-,-,-,-,60.36498078,559.0150193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.17,0.2,-,-,-,-,0.466485209,-,0.192186435,-,6.042708008,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,1.884468136,-,-,-,-,-,1091.42,1992.36,1687.32,645.84,1211.58,1100.19,-,1308.57,591.92,1754.02,-,804.6,368.78,1491.48,2648.77,5387.59,1205.48,1076.67,1493.63,-,-,-,-,-,-,-,326.5236196,-,-,6.332829588,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,4.5,-,-,-,1.6,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0.2,-,-,-,7.3,-,-,0.8,-,0.1,-,-,-,-,-,-,-,9.8,-,-,1,-,-,0.1,-,-,0,-,-,0,-,0.1,-,-,-,0.1,-,-,-,0,-,-,0.2,-,-,-,-,-,0.152470896,0,-,0.1,-,0,-,-,-,-,-,3.980505219,-,-,-,-,식약처('13) 제2권,식품의약품안전처
1014007,58540,D018205-ZZ-AVG,D018205,음식,품목대표,새우볶음밥,2020,전국(대표),평균,밥류,볶음밥류,370,g,-,-,635.75,-,237.19,-,23.33,22.7,-,84.54,2.63,1.1,0.97,0.55,0,0,-,-,-,5.97,-,-,-,-,-,-,45.1,1.28,-,28.27,230.47,-,239.84,538.64,2.17,0.26,-,0.82,-,42.28,-,-,-,-,-,46.67,1126.57,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,12.28,0.25,-,-,-,-,0.01,-,0.37,-,3.76,-,-,-,-,-,-,-,-,-,-,-,135.21,-,-,-,0.89,-,15.24,-,-,-,20625.81,-,911.49,1759.56,1413.04,543.16,1047.87,909.11,-,1234.09,409.23,1592.93,-,650.47,278.61,1223.3,2121.86,3619.83,866.44,864.19,1180.63,-,-,-,-,-,-,-,261.68,-,-,4.4,-,0,-,0,-,0,-,0,-,0,-,-,-,0.04,-,-,-,3.14,-,-,-,1.15,-,-,0.07,-,-,-,-,-,-,-,-,0,-,-,0.13,-,-,-,5.96,-,-,0.34,-,0.05,-,-,-,-,-,-,-,9.95,-,-,1.06,-,-,0.07,-,-,0.02,-,-,0.01,-,0.12,-,-,-,0.03,-,-,-,0,-,-,0.07,-,-,-,-,-,0.11,0.01,-,0.08,-,0.02,-,-,-,-,-,2.25,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014008,58548,D018213-ZZ-AVG,D018213,음식,품목대표,알밥,2020,전국(대표),평균,밥류,기타 밥류,330,g,-,-,422.13,-,240.3,-,15.61,16.86,-,51.99,7.6,0.24,1.84,1.83,0,3.68,-,-,-,11.55,-,-,-,-,-,-,141.93,1.45,-,47.55,199.74,-,421.66,1418.08,2.47,0.13,-,0.57,-,50.49,-,-,-,-,-,0,1539.57,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,3.8,0.18,-,-,-,-,1.25,-,0.12,-,0,-,-,-,-,-,-,-,-,-,-,-,23.55,-,-,-,6.38,-,8.72,-,-,-,11875.95,-,0,1076.71,769.55,224.21,556.92,592.3,-,586.34,239.18,746.21,-,342.5,270.59,921.85,1055.08,2615.87,672.95,457.33,748.36,-,-,-,-,-,-,-,151.75,-,-,1.96,-,0,-,0,-,0,-,0,-,0,-,-,-,0.09,-,-,-,1.32,-,-,-,0.51,-,-,0.05,-,-,-,-,-,-,-,-,0,-,-,0.15,-,-,-,3.18,-,-,0.16,-,0.09,-,-,-,-,-,-,-,3.64,-,-,0.12,-,-,0,-,-,0.04,-,-,0.01,-,0.03,-,-,-,0.2,-,-,-,0.3,-,-,0,-,-,-,-,-,0.1,0.04,-,0.06,-,0,-,-,-,-,-,5.24,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014009,51683,D000235-117-AVG,D000235,음식,품목대표,산채비빔밥,2019,산청,평균,밥류,비빔밥류,400,g,-,-,511.8,-,287.9,-,11.9,15.9,-,80.2,2.9,0,0.7,0.8,0,1.4,-,-,-,10.8,-,-,-,-,-,-,245.3,-,2.71,74.27,192.43,-,524.15,971.61,2.58,0.46,-,2.27,-,13.22,-,-,-,-,-,0,2654.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.41,0.49,-,-,-,-,0.07,-,0.13,-,2.24,-,-,-,-,-,-,-,-,-,-,-,59.07,-,-,-,0,-,1.2,-,-,-,-,-,416.3731669,848.7807038,499.4890242,182.0105182,556.7181871,447.9060112,-,577.1534866,246.8457239,799.0053535,-,348.237885,118.4191324,572.7218523,1020.284218,1774.636989,510.6815471,470.9828452,534.7469891,-,-,-,-,-,-,-,0,-,-,2.4,-,0,-,0,-,0,-,0,-,0,-,-,-,0.02018198,-,-,-,1.672439668,-,-,-,0.600196964,-,-,0.059409946,-,-,-,-,-,-,-,-,0,-,-,0.015869068,-,-,-,3.615182142,-,-,0.164946927,-,0.035244139,-,-,-,-,-,-,-,6.626296615,-,-,0.900754885,-,-,0.043562539,-,-,0.004225963,-,-,0,-,0.016846615,-,-,-,0.019257743,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0.010762217,-,0.070492365,-,0.004038868,-,-,-,-,-,4,-,-,-,-,식약처('16) 제4권,식품의약품안전처
1014010,58550,D018215-ZZ-AVG,D018215,음식,품목대표,오므라이스,2020,전국(대표),평균,밥류,볶음밥류,400,g,-,-,692.71,-,257.28,-,25.98,28.91,-,82.14,12.76,4.3,2.91,3.05,2.5,0,-,-,-,9.63,-,-,-,-,-,-,77.12,3.36,-,48.95,370.13,-,652.18,1730.11,3.67,0.6,-,0.82,-,69.64,-,-,-,-,-,124.85,1591.18,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,8.88,0.28,-,-,-,-,0.55,-,0.41,-,1.97,-,-,-,-,-,-,-,-,-,-,-,213.4,-,-,-,1.54,-,268.95,-,-,-,25287.16,-,1160.45,2135.13,1637.64,683.69,1377.59,1214.7,-,1644.06,583.45,1811.31,-,881.02,401.39,1467.05,2577.54,3996.78,1029.36,1066.74,1619.27,-,-,-,-,-,-,-,347.95,-,-,5.5,-,0,-,0,-,0,-,0.01,-,0.01,-,-,-,0.1,-,-,-,3.95,-,-,-,1.4,-,-,0.03,-,-,-,-,-,-,-,-,0.01,-,-,0.33,-,-,-,6.33,-,-,0.4,-,0.07,-,-,-,-,-,-,-,6.36,-,-,0.61,-,-,0.03,-,-,0.04,-,-,0.02,-,0.24,-,-,-,0,-,-,-,0.01,-,-,0.06,-,-,-,-,-,0.09,0.02,-,0.05,-,0.02,-,-,-,-,-,5.68,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014011,58554,D018219-ZZ-AVG,D018219,음식,품목대표,육회비빔밥,2020,전국(대표),평균,밥류,비빔밥류,300,g,-,-,442.29,-,197.22,-,19.16,10.07,-,68.76,13.36,0,1.8,0,0,11.55,-,-,-,7.75,-,-,-,-,-,-,83.93,2.68,-,70.72,286.37,-,532.99,1337.23,7.41,0.27,-,1.07,-,26.2,-,-,-,-,-,0,1280.22,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,4.87,0.32,-,-,-,-,0.25,-,0.12,-,0,-,-,-,-,-,-,-,-,-,-,-,42.31,-,-,-,1.63,-,0,-,-,-,15699.52,-,642.34,1339.51,1183.2,256.35,721.36,744.73,-,790.97,418.32,1169.72,-,431.44,167.72,1000.84,1726.9,2757.59,748.26,690.57,909.72,-,-,-,-,-,-,-,91.69,-,-,2.31,-,0,-,0,-,0,-,0,-,0,-,-,-,0.06,-,-,-,1.7,-,-,-,0.54,-,-,0.02,-,-,-,-,-,-,-,-,0.01,-,-,0.18,-,-,-,2.96,-,-,0.08,-,0.02,-,-,-,-,-,-,-,1.97,-,-,0.12,-,-,0,-,-,0,-,-,0.01,-,0,-,-,-,0.01,-,-,-,0,-,-,0,-,-,-,-,-,0.04,0.02,-,0.02,-,0,-,-,-,-,-,4.79,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1014012,51697,D000260-ZZ-AVG,D000260,음식,품목대표,해물볶음밥,2019,전국(대표),평균,밥류,볶음밥류,400,g,-,-,705.2172742,-,253.4275045,-,25.10493333,26.99582211,-,90.45878545,1.221651713,0.188500914,0.198858006,0.722181682,0.067111111,0.125444444,-,-,-,11.66563705,-,-,-,-,-,-,80.69648412,-,2.543800169,49.22,309.6263907,-,337.2473004,1074.348542,2.84,0.35,-,0.87,-,0,-,-,-,-,-,24.28964126,550.1766819,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.99,0.38,-,-,-,-,0.015025545,-,0.237581047,-,1.576404709,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,944.91,2032.33,1619.84,578.76,1184.38,1036.3,-,1175.71,508.98,1698.05,-,641.99,207.74,1430.21,2546.99,5072.54,1185.39,991.55,1395.03,-,-,-,-,-,-,-,241.8044868,-,-,5.380055407,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,4,-,-,-,1.2,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0.2,-,-,-,6.9,-,-,0.5,-,0.1,-,-,-,-,-,-,-,9.7,-,-,1.1,-,-,0.1,-,-,0,-,-,0,-,0.1,-,-,-,0.1,-,-,-,0,-,-,0.2,-,-,-,-,-,0.152131734,0,-,0.1,-,0,-,-,-,-,-,4.012954591,-,-,-,-,식약처('13) 제2권,식품의약품안전처
1014013,28601,P040067-ZZ-AVG,P040067,가공식품,상용제품,열무비빔밥,2020,㈜현대그린푸드,평균,즉석섭취식품,즉석섭취식품,373,g,373,-,560,-,-,-,15,11,-,100,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,식약처('20),식품의약품안전처
1015002,58538,D018203-ZZ-AVG,D018203,음식,품목대표,불고기덮밥,2020,전국(대표),평균,밥류,덮밥류,400,g,-,-,728.18,-,240.62,-,26.39,21.25,-,107.84,0.28,0,0,0.28,0,0,-,-,-,11.03,-,-,-,-,-,-,24.61,3.27,-,38.82,291.54,-,552.67,1011.43,8.48,0.29,-,1.35,-,40.07,-,-,-,-,-,0,26.66,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.08,0.26,-,-,-,-,0.65,-,0.24,-,0,-,-,-,-,-,-,-,-,-,-,-,17.63,-,-,-,1.81,-,0,-,-,-,23082.86,-,913.08,1923.53,1742.49,315.12,1048.4,1105.3,-,1078.01,785.84,1602.75,-,384.61,423.16,1519.9,2274.08,4695.69,1207.4,870.17,1193.33,-,-,-,-,-,-,-,63.33,-,-,5.58,-,0,-,0,-,0,-,0,-,0,-,-,-,0.39,-,-,-,3.09,-,-,-,2.08,-,-,0.03,-,-,-,-,-,-,-,-,0.06,-,-,0.3,-,-,-,4.51,-,-,0.19,-,0.03,-,-,-,-,-,-,-,1.14,-,-,0.04,-,-,0,-,-,0,-,-,0.01,-,0.04,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.97,0.77,-,0.19,-,0.01,-,-,-,-,-,3.89,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
1015003,51679,D000230-ZZ-AVG,D000230,음식,품목대표,소고기국밥,2019,전국(대표),평균,밥류,기타 밥류,700,g,-,-,330.53,-,621.4,-,21.8,8.1,-,42.6,2.8,0.1,0.9,1.8,0,0,-,-,-,7.9,-,-,-,-,-,-,91.4,-,2.54,77.95,233.14,-,729.47,1786.31,4.46,0.31,-,0.83,-,31.45,-,-,-,-,-,0,297.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.33,0.11,-,-,-,-,0.25,-,0.13,-,1.83,-,-,-,-,-,-,-,-,-,-,-,47.36,-,-,-,1.53,-,0,-,-,-,-,-,704.2086175,1398.869645,1424.927535,353.7132452,801.8848886,830.0481898,-,859.277807,536.6948981,1264.872786,-,625.0537392,204.964274,1134.689304,2139.698907,4066.90004,1116.30461,886.1116908,816.8902982,-,-,-,-,-,-,-,41.85,-,-,2.3,-,0,-,0,-,0,-,0,-,0.00668557,-,-,-,0.174848807,-,-,-,1.463216933,-,-,-,0.617787291,-,-,0.007766792,-,-,-,-,-,-,-,-,0.053976597,-,-,0.239175182,-,-,-,2.291137259,-,-,0.142895646,-,0.016122296,-,-,-,-,-,-,-,0.805690518,-,-,0.112905467,-,-,0.002580154,-,-,0,-,-,0.008758758,-,0.025592535,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0.121048754,-,0.027957025,-,0,-,-,-,-,-,6.1,-,-,-,-,식약처('16) 제4권,식품의약품안전처
1015004,51681,D000232-ZZ-AVG,D000232,음식,품목대표,송이덮밥,2019,전국(대표),평균,밥류,덮밥류,600,g,-,-,581.8059215,-,466.7574368,-,18.21448333,14.06048044,-,95.60091607,2.26782253,0.107,0.333166667,1.28462253,0.134166667,0.408866667,-,-,-,13.69746901,-,-,-,-,-,-,73.12578174,-,6.258626175,43.89,226.4368563,-,497.7013894,1678.008834,2.49,0.57,-,1.01,-,0,-,-,-,-,-,0,335.5576668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.6,0.24,-,-,-,-,0.807304215,-,0.294646774,-,7.152152525,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,5.616205996,-,-,-,-,-,617.85,1175.52,927,253.17,705.11,642.44,-,771.7,346.52,1067.53,-,468.16,200.77,892.92,1580.62,6396.71,707.27,661.76,739.66,-,-,-,-,-,-,-,48.19605012,-,-,2.787719647,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,2,-,-,-,0.7,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,3.4,-,-,0.3,-,0.1,-,-,-,-,-,-,-,6.5,-,-,0.7,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.09780876,0,-,0.1,-,0,-,-,-,-,-,5.366683406,-,-,-,-,식약처('13) 제2권,식품의약품안전처
